Simulation,Iteration,S=0,S=1,S=2
2,40,0.36629056319131786,0.36319121126050175,0.27051822554818056
2,41,0.39188403352016016,0.363099204331563,0.24501676214827683
2,42,0.3962054346321013,0.3330214351016101,0.27077313026628863
2,43,0.37451472585928014,0.35078005942573215,0.27470521471498766
2,44,0.407803358951636,0.35884986342353686,0.23334677762482717
2,45,0.3937706716337801,0.36401815754710853,0.24221117081911128
2,46,0.37403807827676716,0.36177156670003086,0.264190355023202
2,47,0.3887078826450152,0.3518888575209132,0.25940325983407164
2,48,0.39124695800626746,0.3483063882027058,0.26044665379102677
2,49,0.4072522144494925,0.34430903968668014,0.24843874586382722
2,50,0.40364649128152474,0.3468129733136584,0.24954053540481697
2,51,0.41113187313993593,0.35084049192261235,0.23802763493745174
2,52,0.4114977891003362,0.3275800059538333,0.2609222049458304
2,53,0.40107084219921113,0.350875210267278,0.24805394753351095
2,54,0.41010778585957397,0.3385756818100366,0.2513165323303894
2,55,0.4096358818376434,0.343938889109787,0.24642522905256964
2,56,0.41668597946611236,0.3450019558243227,0.2383120647095649
2,57,0.42193839898694574,0.3357413469982429,0.24232025401481133
2,58,0.4209799072363538,0.33229434330361035,0.2467257494600358
2,59,0.4222774040789547,0.334717111352487,0.24300548456855836
2,60,0.41186554201774556,0.3541302711678076,0.2340041868144469
2,61,0.4231005197119936,0.32135064199618624,0.2555488382918202
2,62,0.4232234683049451,0.32657101329817323,0.25020551839688154
2,63,0.43142385716491133,0.3381042647218175,0.23047187811327116
2,64,0.42821790261172704,0.3249959520418513,0.24678614534642165
2,65,0.4319704882406307,0.3362249038503975,0.2318046079089719
2,66,0.44469839348582696,0.34882396060507403,0.206477645909099
2,67,0.4371027878381464,0.34491713073327046,0.2179800814285832
2,68,0.4545453547449436,0.33492883015264135,0.21052581510241505
2,69,0.43899542477826137,0.33008460502210407,0.2309199701996346
2,70,0.4433253852596738,0.32630329202483704,0.23037132271548916
2,71,0.45176822669180783,0.29431682800168607,0.2539149453065061
2,72,0.46538658774161534,0.3033486971241765,0.23126471513420804
2,73,0.44771352463646624,0.33614175539411073,0.216144719969423
2,74,0.450520551793596,0.32721402387903353,0.2222654243273704
2,75,0.46239055182942596,0.33681293542990537,0.20079651274066873
2,76,0.4551204603898674,0.3237015859331692,0.22117795367696322
2,77,0.4497682475928115,0.320801564063284,0.22943018834390463
2,78,0.46404137100071374,0.3476319486669256,0.18832668033236058
2,79,0.4379138148489903,0.3297976582620865,0.23228852688892318
2,80,0.45329817476486395,0.32029583367067205,0.22640599156446398
2,81,0.46849093410455467,0.31310191097469164,0.21840715492075363
2,82,0.454936004564213,0.30735581957799984,0.23770817585778706
2,83,0.4467341793617018,0.31014914494151324,0.243116675696785
2,84,0.4676652762797397,0.3100077283274764,0.22232699539278386
2,85,0.48136422891515673,0.2973736591256813,0.22126211195916198
2,86,0.4844164175155152,0.3069511992872152,0.20863238319726962
2,87,0.5043178764461946,0.296143294371374,0.19953882918243138
2,88,0.4677048229682874,0.31978356792236373,0.21251160910934896
2,89,0.475073384405852,0.32602187776247094,0.19890473783167703
2,90,0.47428105910534335,0.31288941969888834,0.21282952119576828
2,91,0.48044882953694706,0.32303965398657536,0.1965115164764775
2,92,0.47145717422696887,0.3118039676370539,0.21673885813597726
2,93,0.5054650120954404,0.28751819161862174,0.207016796285938
2,94,0.48062668393774594,0.310479008805811,0.20889430725644317
2,95,0.4881051156387391,0.3141990978378737,0.19769578652338712
2,96,0.4904621939590823,0.3011131929065658,0.20842461313435195
2,97,0.5148407747748891,0.2983382625256062,0.18682096269950463
2,98,0.5071744566272138,0.2942061943374692,0.1986193490353168
2,99,0.5167664396710966,0.27828823739968994,0.20494532292921333
3,0,0.30597329715018934,0.38538098110752594,0.30864572174228466
3,1,0.2898800454569559,0.4171604251113625,0.2929595294316817
3,2,0.3158461406345135,0.3859016207340239,0.29825223863146266
3,3,0.32893669704774026,0.37876933152750686,0.29229397142475283
3,4,0.3219002152924375,0.381641849140631,0.2964579355669314
3,5,0.3275726047876117,0.39128208565547457,0.2811453095569138
3,6,0.30900625909776797,0.38532209483184104,0.30567164607039105
3,7,0.29533253247228664,0.41905388874854393,0.28561357877916954
3,8,0.3012517431843728,0.3753567149822644,0.3233915418333628
3,9,0.32927297019001994,0.4024829914248091,0.26824403838517097
3,10,0.3266925355136495,0.3891040781514499,0.2842033863349007
3,11,0.32426809310888094,0.390909638918122,0.284822267972997
3,12,0.3227199953659415,0.373089963058104,0.3041900415759545
3,13,0.3118586224013986,0.39600275149927894,0.29213862609932245
3,14,0.347060961160401,0.3663886222625807,0.28655041657701835
3,15,0.33350719447822863,0.40292734785636725,0.2635654576654042
3,16,0.3315241067681276,0.38273483548916054,0.28574105774271186
3,17,0.3363222742393483,0.37514686165462663,0.2885308641060252
3,18,0.3425527556424872,0.3752400738875429,0.28220717046996985
3,19,0.3355392261146968,0.3730574513409821,0.29140332254432105
3,20,0.33354997881150794,0.3902688109889147,0.27618121019957736
3,21,0.3486039424108566,0.3522337363039937,0.2991623212851497
3,22,0.35748490027082397,0.3429813557753704,0.2995337439538056
3,23,0.35739384825833787,0.3781277856660005,0.2644783660756616
3,24,0.365160416380332,0.3709831621438726,0.26385642147579547
3,25,0.3389816509521655,0.3678047613457082,0.2932135877021263
3,26,0.33462736457514464,0.37063149273386087,0.29474114269099455
3,27,0.35425847444346503,0.37965551449730994,0.266086011059225
3,28,0.3623157358852087,0.36862049564571947,0.26906376846907176
3,29,0.3748070052998643,0.35884893683783203,0.2663440578623037
3,30,0.3501407043221969,0.3892217410327702,0.260637554645033
3,31,0.38770660120495565,0.3559734439634576,0.25631995483158676
3,32,0.3664199840757268,0.37807600835583927,0.255504007568434
3,33,0.37663145187201846,0.3566265208906851,0.26674202723729656
3,34,0.35359883149759636,0.38119472789154174,0.26520644061086185
3,35,0.3508738812013281,0.3770980120837116,0.27202810671496036
3,36,0.3704617769565932,0.35353157558514,0.2760066474582668
3,37,0.3755224835282131,0.3770405537952794,0.24743696267650742
3,38,0.35027354492642543,0.37887025737626584,0.27085619769730884
3,39,0.36204826304447485,0.3786312307214217,0.25932050623410347
3,40,0.38875247045796396,0.34345131742940904,0.26779621211262694
3,41,0.401454797079805,0.33405929461382594,0.26448590830636903
3,42,0.3927800349435527,0.359012253376574,0.2482077116798732
3,43,0.37040343072592796,0.36291596910578794,0.2666806001682841
3,44,0.3826863800371071,0.360947025585755,0.256366594377138
3,45,0.38977673703854104,0.3462877047538512,0.2639355582076078
3,46,0.3646231467024195,0.3686170628135251,0.2667597904840555
3,47,0.38464047750594793,0.33297523622380937,0.2823842862702428
3,48,0.4024410308478942,0.3501159689828573,0.2474430001692485
3,49,0.417202037053121,0.33565563792174674,0.2471423250251323
3,50,0.42680727737613383,0.3341299236788861,0.23906279894498006
3,51,0.4249039578528633,0.332098099586033,0.24299794256110366
3,52,0.4126677068061371,0.34250636935258705,0.2448259238412759
3,53,0.3839298905112392,0.356198936031327,0.2598711734574337
3,54,0.42813947059641944,0.31674861047460146,0.25511191892897916
3,55,0.39929663830484713,0.3720928549745842,0.22861050672056865
3,56,0.4153658362237721,0.35255338283656096,0.23208078093966703
3,57,0.41089358739278004,0.3419544071643805,0.24715200544283952
3,58,0.4279258649859621,0.33462474245708235,0.23744939255695563
3,59,0.4097198884004086,0.3447604990175921,0.2455196125819993
3,60,0.41854876378160477,0.33552233030129536,0.24592890591709987
3,61,0.42747269856059583,0.35041415573930823,0.22211314570009594
3,62,0.40029422368213624,0.3541296964198246,0.2455760798980392
3,63,0.4119752758150131,0.3292122566206643,0.2588124675643227
3,64,0.4197105520675499,0.3535278639408783,0.22676158399157173
3,65,0.43939805111875874,0.32864885235143987,0.23195309652980134
3,66,0.42953509352395447,0.33282897654150106,0.23763592993454433
3,67,0.434395782797417,0.3404535121609945,0.22515070504158843
3,68,0.41387053131375906,0.3350739799673712,0.2510554887188696
3,69,0.42447730183567073,0.3329474065208323,0.242575291643497
3,70,0.44816044283180934,0.331084692626882,0.2207548645413087
3,71,0.434727298987901,0.3372166358040414,0.22805606520805755
3,72,0.44763029492673223,0.3423542769521856,0.21001542812108212
3,73,0.4427653078334162,0.3415159588803597,0.21571873328622418
3,74,0.43370927817554245,0.33874022802131715,0.22755049380314035
3,75,0.4435302012156439,0.30320634931563945,0.2532634494687167
3,76,0.45287679167657785,0.3237637967633204,0.22335941156010178
3,77,0.4696621662874217,0.3104598107887698,0.21987802292380854
3,78,0.4657093109259962,0.3160900223800218,0.21820066669398208
3,79,0.4575272680359513,0.3149581058625236,0.2275146261015252
3,80,0.44934722938662497,0.30612430347759856,0.24452846713577644
3,81,0.4677145203797924,0.3121774659075591,0.22010801371264846
3,82,0.4621824659361278,0.325973528774615,0.2118440052892572
3,83,0.46021600288311776,0.31518352718071513,0.22460046993616714
3,84,0.45123270062929843,0.3234534991004005,0.22531380027030118
3,85,0.45743297001692595,0.3132475243580735,0.2293195056250006
3,86,0.4619727266447456,0.3199882335584819,0.2180390397967726
3,87,0.47208212669346833,0.3203299515590426,0.20758792174748905
3,88,0.47958343848573165,0.30443517908717144,0.2159813824270968
3,89,0.4872512329179133,0.2856493224698221,0.22709944461226458
3,90,0.4701335123219514,0.311382272796451,0.21848421488159775
3,91,0.4875219568342694,0.30268628823202937,0.20979175493370117
3,92,0.46783778654198493,0.3099486532904858,0.22221356016752916
3,93,0.4933548861945063,0.2847376154855776,0.22190749831991613
3,94,0.49219368745841063,0.2850117781096857,0.22279453443190353
3,95,0.47730754910694567,0.3132946187666714,0.2093978321263829
3,96,0.4979391337222428,0.30189600922324467,0.20016485705451248
3,97,0.48023928439806884,0.31423606515428726,0.20552465044764384
3,98,0.49578528005220734,0.2919797502898015,0.21223496965799118
3,99,0.5045839196264055,0.30489204155688465,0.1905240388167099
4,0,0.2933584851079057,0.4042190476700613,0.3024224672220331
4,1,0.30701115882555396,0.4280440119917717,0.2649448291826743
4,2,0.29484453423859175,0.3862623069711993,0.31889315879020913
4,3,0.3228550745495546,0.3844289892125385,0.2927159362379069
4,4,0.3019015455030285,0.39460942985196695,0.30348902464500455
4,5,0.3136200635965521,0.40449210758180265,0.28188782882164515
4,6,0.29107669516991513,0.4064642649055969,0.302459039924488
4,7,0.3237423576201794,0.4004864178798041,0.2757712245000164
4,8,0.32069069401183764,0.4012153456224513,0.27809396036571116
4,9,0.33294121808562993,0.3635641234624496,0.30349465845192053
4,10,0.3117557387314854,0.4046887042541461,0.28355555701436846
4,11,0.32244216795671254,0.3881604130629604,0.28939741898032717
4,12,0.31298473673653426,0.39984677012641645,0.2871684931370494
4,13,0.34280800207053147,0.3688733501675492,0.2883186477619194
4,14,0.3183018011844105,0.40112139218315684,0.28057680663243256
4,15,0.3303169783671653,0.38298071308755155,0.2867023085452833
4,16,0.32976840240382727,0.36127843125544074,0.3089531663407321
4,17,0.33894693234653417,0.3775800170967533,0.2834730505567125
4,18,0.33248837183443986,0.3802393901688345,0.2872722379967257
4,19,0.33295998292607437,0.3777149834099083,0.2893250336640175
4,20,0.34262207889170304,0.3725414454947145,0.2848364756135824
4,21,0.3290659898876402,0.3724909940873275,0.29844301602503237
4,22,0.34259839997638003,0.37322850038807853,0.2841730996355413
4,23,0.33446204635922433,0.4070751171117425,0.25846283652903324
4,24,0.34297174886092907,0.37597637737795336,0.28105187376111757
4,25,0.33901356728603027,0.39450759631177007,0.2664788364021997
4,26,0.34527192920612815,0.3755370255967343,0.27919104519713756
4,27,0.36159776915445546,0.3759773193189683,0.26242491152657615
4,28,0.3683627413804476,0.36920737102942314,0.26242988759012936
4,29,0.3617220445518796,0.35946186349161857,0.27881609195650175
4,30,0.3548930198145577,0.36855191635601176,0.2765550638294306
4,31,0.3871588704160027,0.3404182091879952,0.2724229203960021
4,32,0.340044782159465,0.37052535404048287,0.2894298638000523
4,33,0.3392727854158005,0.3826777428052043,0.278049471778995
4,34,0.3769115477163632,0.3599601717618663,0.26312828052177056
4,35,0.35241344650902556,0.37675020351009697,0.2708363499808775
4,36,0.3631697125185238,0.3508148261673722,0.28601546131410405
4,37,0.39719099881812225,0.3511076342097396,0.2517013669721382
4,38,0.374439353404527,0.35924055442015923,0.2663200921753138
4,39,0.3638634345420605,0.36974480032922236,0.2663917651287171
4,40,0.36102915468617214,0.3842435830651992,0.25472726224862874
4,41,0.3855668379760842,0.3425099034648307,0.2719232585590852
4,42,0.38547258790316047,0.36510930675790404,0.24941810533893552
4,43,0.3854510538374752,0.35605269517172566,0.25849625099079904
4,44,0.40741585552257886,0.3451944154862662,0.24738972899115474
4,45,0.3758209307220334,0.368745332373674,0.25543373690429255
4,46,0.3813111712600984,0.3743801966402664,0.24430863209963524
4,47,0.40722274783208173,0.34825092048050277,0.24452633168741553
4,48,0.37908242925907354,0.3574418688483808,0.26347570189254566
4,49,0.3980044166416728,0.36693273984844993,0.23506284350987736
4,50,0.40878558626956757,0.34986319926498055,0.24135121446545194
4,51,0.4171049440640799,0.36205509743100117,0.22083995850491894
4,52,0.39454190860723054,0.3624780514964476,0.24298003989632191
4,53,0.4262887072565175,0.34838192866344714,0.22532936408003534
4,54,0.4017744177609067,0.3321697939295231,0.26605578830957016
4,55,0.4187287194348025,0.32722598390964985,0.2540452966555477
4,56,0.42061277134682856,0.34497068593205776,0.23441654272111376
4,57,0.39878221528325725,0.3402054335470723,0.2610123511696706
4,58,0.41274683416564967,0.3389170012275225,0.24833616460682775
4,59,0.42749614778727574,0.3360937691383532,0.23641008307437103
4,60,0.4379809998729876,0.3567758629039328,0.20524313722307952
4,61,0.43809936143849065,0.29227313809716715,0.2696275004643422
4,62,0.42848497849222583,0.3548409380193725,0.21667408348840164
4,63,0.4562212489025997,0.3232434491080232,0.22053530198937704
4,64,0.42431648154736135,0.32711812896114334,0.24856538949149545
4,65,0.43490837968083684,0.3049236339553091,0.2601679863638542
4,66,0.4269454286083923,0.3167007154519486,0.25635385593965915
4,67,0.439143475427258,0.3321688369902785,0.22868768758246358
4,68,0.4362028092261823,0.3238754649938618,0.23992172577995605
4,69,0.4193845724061276,0.3366664087269037,0.24394901886696865
4,70,0.43781845675126285,0.3244998749528753,0.23768166829586188
4,71,0.4327176075442852,0.33505054968592257,0.2322318427697923
4,72,0.4511503208524237,0.3234679105053139,0.2253817686422623
4,73,0.45120955493135734,0.3165043727661045,0.23228607230253806
4,74,0.44416053776576364,0.34124011421733785,0.21459934801689848
4,75,0.4407856526874171,0.330023685284483,0.2291906620281
4,76,0.4730162516666696,0.3175144331575096,0.20946931517582068
4,77,0.4386079663453995,0.330423385609051,0.23096864804554948
4,78,0.4409052127587499,0.34933950416765536,0.20975528307359487
4,79,0.4674469155272214,0.3304421007938092,0.20211098367896935
4,80,0.4690617012082932,0.31108286842785193,0.21985543036385485
4,81,0.45989005362342805,0.30619951094107756,0.23391043543549436
4,82,0.4536718067333937,0.31409178874770616,0.23223640451890012
4,83,0.4637712598927093,0.3449403224564392,0.1912884176508517
4,84,0.47398914107909673,0.32385006692022256,0.20216079200068074
4,85,0.4528984398712197,0.31957364641896124,0.22752791370981915
4,86,0.48500333175543087,0.32111391355650604,0.19388275468806304
4,87,0.4824660997630426,0.31153693631075047,0.20599696392620703
4,88,0.4739653261103767,0.30690302000537206,0.21913165388425127
4,89,0.48853922842638287,0.31248905270533966,0.19897171886827744
4,90,0.4831888102502312,0.3069021125250387,0.2099090772247302
4,91,0.4776663657337809,0.32411548204141183,0.19821815222480726
4,92,0.48302700677697746,0.31856293809736164,0.19841005512566093
4,93,0.4798823227890995,0.308274456322873,0.21184322088802757
4,94,0.488518827638226,0.3251205960310277,0.1863605763307464
4,95,0.487127940868993,0.3024727773955718,0.21039928173543512
4,96,0.5067904467560019,0.29596707135923,0.19724248188476812
4,97,0.5117506132607533,0.27537175997611363,0.21287762676313304
4,98,0.4852698774664671,0.3120910251523446,0.2026390973811882
4,99,0.49174729418176416,0.2950909988769938,0.21316170694124195
5,0,0.3092530172419377,0.39950551293547915,0.2912414698225832
5,1,0.2907842770988262,0.4071567861625403,0.3020589367386336
5,2,0.30076320685126473,0.3887483786008589,0.3104884145478765
5,3,0.3118408368297167,0.38272572539871524,0.30543343777156806
5,4,0.3016580000794459,0.3946457476484699,0.30369625227208435
5,5,0.3184220910220356,0.39094109620736156,0.29063681277060294
5,6,0.3113793337878525,0.4071609376747511,0.2814597285373965
5,7,0.30046026302152734,0.3879663209829376,0.31157341599553506
5,8,0.29798042056664786,0.41216059301602426,0.28985898641732794
5,9,0.3345230422103001,0.38658598922040616,0.2788909685692937
5,10,0.30127606876771196,0.3891773891847255,0.30954654204756255
5,11,0.3086751061909814,0.39709847970725115,0.2942264141017674
5,12,0.30825213155617415,0.4019330742104063,0.28981479423341955
5,13,0.3222018675167476,0.374891934944638,0.30290619753861436
5,14,0.32843090933258057,0.391463727209918,0.28010536345750153
5,15,0.3445550409800354,0.3605002320328222,0.29494472698714236
5,16,0.33055884545729614,0.37738067911529044,0.29206047542741337
5,17,0.3373021098994105,0.3768797936430627,0.28581809645752676
5,18,0.3234278076016927,0.37220869787580313,0.30436349452250416
5,19,0.35734288903838685,0.36451984783335833,0.2781372631282549
5,20,0.3254835432381445,0.3840619573700884,0.2904544993917671
5,21,0.3373949603383336,0.37595088151405337,0.286654158147613
5,22,0.35290125855066495,0.3756029222601744,0.27149581918916066
5,23,0.35234875247107766,0.38371357930540034,0.2639376682235219
5,24,0.35185752906501183,0.38342868821559234,0.26471378271939594
5,25,0.371230516799347,0.3675643427146919,0.26120514048596105
5,26,0.34713865449756925,0.35349294298354605,0.2993684025188847
5,27,0.359866848512988,0.378481703181447,0.26165144830556514
5,28,0.37364159077912773,0.3560663653256325,0.2702920438952398
5,29,0.3774007480197106,0.3658037837812784,0.256795468199011
5,30,0.34560462378526063,0.3852574420457723,0.2691379341689671
5,31,0.338702207465073,0.3831481404305089,0.2781496521044182
5,32,0.36030245668953575,0.3614457650524774,0.27825177825798675
5,33,0.38521173798167624,0.3696889906350942,0.24509927138322957
5,34,0.36108462129638674,0.37247997537952765,0.2664354033240856
5,35,0.3861161651953365,0.35124145999594164,0.26264237480872193
5,36,0.39308375683986063,0.35015153293550255,0.2567647102246368
5,37,0.36236010110152805,0.35409876688389774,0.28354113201457437
5,38,0.381458572422197,0.352244045360867,0.266297382216936
5,39,0.3884506225858032,0.34986553838793705,0.26168383902625975
5,40,0.37263756786047,0.3596078146456883,0.2677546174938417
5,41,0.3743118357731679,0.3534729321274658,0.2722152320993663
5,42,0.37591870286592194,0.3639317849162107,0.26014951221786736
5,43,0.3780031320000688,0.3808286555160594,0.24116821248387177
5,44,0.3752102179863803,0.3659565187805707,0.25883326323304906
5,45,0.39232427887041244,0.3499083921417931,0.2577673289877944
5,46,0.41229340950863363,0.33033154608283566,0.2573750444085306
5,47,0.379130635122405,0.3624585287619106,0.25841083611568433
5,48,0.3998455875780041,0.33049050518341666,0.2696639072385792
5,49,0.3858339470590813,0.3565430405511471,0.25762301238977153
5,50,0.40922913010966233,0.33460537335653945,0.2561654965337982
5,51,0.4110094813144893,0.31795557909221095,0.2710349395932997
5,52,0.38208807913697485,0.36217848411359715,0.255733436749428
