Simulation_ID,Iteration_0,Iteration_1,Iteration_2,Iteration_3,Iteration_4,Iteration_5,Iteration_6,Iteration_7,Iteration_8,Iteration_9,Iteration_10,Iteration_11,Iteration_12,Iteration_13,Iteration_14,Iteration_15,Iteration_16,Iteration_17,Iteration_18,Iteration_19,Iteration_20,Iteration_21,Iteration_22,Iteration_23,Iteration_24,Iteration_25,Iteration_26,Iteration_27,Iteration_28,Iteration_29,Iteration_30,Iteration_31,Iteration_32,Iteration_33,Iteration_34,Iteration_35,Iteration_36,Iteration_37,Iteration_38,Iteration_39,Iteration_40,Iteration_41,Iteration_42,Iteration_43,Iteration_44,Iteration_45,Iteration_46,Iteration_47,Iteration_48,Iteration_49,Iteration_50,Iteration_51,Iteration_52,Iteration_53,Iteration_54,Iteration_55,Iteration_56,Iteration_57,Iteration_58,Iteration_59,Iteration_60,Iteration_61,Iteration_62,Iteration_63,Iteration_64,Iteration_65,Iteration_66,Iteration_67,Iteration_68,Iteration_69,Iteration_70,Iteration_71,Iteration_72,Iteration_73,Iteration_74,Iteration_75,Iteration_76,Iteration_77,Iteration_78,Iteration_79,Iteration_80,Iteration_81,Iteration_82,Iteration_83,Iteration_84,Iteration_85,Iteration_86,Iteration_87,Iteration_88,Iteration_89,Iteration_90,Iteration_91,Iteration_92,Iteration_93,Iteration_94,Iteration_95,Iteration_96,Iteration_97,Iteration_98,Iteration_99
10,45324.12786785277,44571.80729620219,43632.166257721874,47126.89033966596,46771.82749777498,44430.3994513674,46369.80598421368,42804.84069761828,45804.34311452031,46323.372277659044,48524.04246239819,44356.27470202789,43565.694645843345,44281.93176268667,43612.770266139894,48132.80269518086,48531.991076009464,46557.20485401883,48089.391729302966,46369.50197082299,46058.213273114525,45736.839467522586,45836.70774712923,43931.527827084115,46872.54844425161,46451.717274542156,47741.230707952076,46781.750162645476,46445.51852181747,45419.10646601858,46928.37948896414,47999.56622011787,45213.99146194011,47131.210630521105,47408.05191561366,46057.17066912324,46316.06616913549,47579.95466652752,45654.41791278649,47869.43518840594,46138.18796025921,49001.830573995896,50860.91934800522,46393.17602184441,48414.55767399121,46716.440805027734,49226.288191672094,46111.63012328605,48564.436488765066,46787.193732728665,47751.81467406159,46713.084405030415,49242.998503794974,47108.82892672358,48995.298666761664,47886.0058965923,48246.165968526315,48643.94166312199,47545.55647849479,48841.58511014106,50556.23790800826,47727.88800915986,50206.3592074416,50656.75618655319,47884.56271033554,47180.100644148086,49362.353080206114,48408.69346531097,51329.56138022294,49222.637933858896,48308.95584034694,47978.58250395315,50612.07295314041,48775.16972641949,49534.25549514934,50614.21579680759,49068.97407028278,49616.144955052485,49709.19809837543,50527.11166851892,50482.192408395924,49674.96994039259,50036.8177981842,49641.624972801204,48559.565323738025,50416.14148684232,52138.716459514886,49380.97432166629,49560.30362373063,49531.12732931059,51165.962837291794,50951.405547869865,50422.984890338084,49760.072713890084,50784.30775452017,49292.520492888594,50951.17736199513,51679.00572419589,49801.940178817866,49620.7335508533
11,47842.988205050744,43965.00016076604,47145.26464671202,44908.822320785664,44956.794838000445,46072.24531214715,43820.65654095166,45654.30564613032,44825.9122228796,43276.60671996772,46182.848151956634,45219.04339497421,45461.75801735713,43752.60811031861,48510.4636454699,47367.62451007872,47564.93670532697,45527.707656285354,43261.33708990349,49329.444346657176,46113.2543355299,45067.84032822228,47000.21585250632,48250.72246576282,46418.083665828446,48526.00155200162,48269.175661438494,44963.08015412953,45655.65771549596,48228.701035705584,42675.282629816786,46651.886962801036,44780.13958057852,46285.169297849716,46615.092473326156,46590.35908849463,46368.487974161435,45636.604900694794,50636.719418402936,50062.96780601505,45755.09333696522,49742.960575345394,46978.93984987486,47788.09750030075,47578.08312281098,46809.62234443767,49147.38384449819,48021.29272227644,47259.24805924649,46202.57126854906,46828.01155729913,45897.4283909681,48167.739133957104,46634.698385928146,47925.08441997573,50114.46574302682,49942.12611534726,48413.1723448321,48404.31640915114,50951.235415480485,49289.67586008638,48288.70165148712,46994.49881277229,49301.57167683855,49889.055019934276,48175.66982339108,49349.44330616564,48627.623318479986,48903.719285795116,46264.28140522236,48984.35133628183,50422.211224901424,48640.393436351034,49483.93147903256,48632.68587003214,49948.4938744001,49365.91669606594,48633.50097191646,51180.96523745287,50792.814329790905,49199.584865361896,50438.55665638073,50536.42235448937,50701.79977599654,48335.0438896051,51185.574598212304,49632.0640862332,49911.6463580729,52971.21508559353,50693.0684711993,50075.24702410641,48370.00153437986,51914.98483210588,49352.2998596827,49748.26382457017,50447.30951388441,52131.581843212996,51588.76277563553,50795.90529408461,51277.46285727494
12,43919.305752832006,45310.71312282765,45251.88486645316,46899.18299688967,46948.174749271115,46169.73607362748,44731.17517228316,46712.31568086528,45325.99386140686,43686.52894830198,44916.805107158274,45810.36253910002,47266.364870560385,45479.21777106903,43825.82518604769,46003.48843675744,46157.41514506326,46336.09040149756,47596.15338974361,47809.5811512978,45250.57998226725,45281.29643568488,44669.01539580458,47505.69159665833,48746.31544409784,46019.61357398566,46198.247965460316,48916.5437929975,47478.28637921107,47427.79243131556,44999.32751814921,47909.220493057546,45537.24273462466,45298.969721097565,46543.60116433569,46253.17381282906,46855.46226826931,45133.3511228014,48697.67220334692,48993.655643891936,44627.15050684016,48881.37462566347,46395.977579525694,48813.61704453635,47570.84157693368,47767.296920949026,47532.10749049674,49512.40766520536,46218.743619284054,48793.044337619845,49512.092706699885,49048.19992581309,51237.02461961714,47514.87320671139,49525.92631321335,48195.41550738949,49986.15451068556,48444.68956002988,48021.491429144735,50226.157906104454,48019.67684013989,46937.48397906627,48118.565065651754,49577.904070813194,50574.54417617579,49073.7594567979,50581.83648068083,47443.14319957366,48597.3552991546,48843.3982717011,49109.118726819856,49400.12109673735,50155.043460285604,48918.780108139596,49641.57173195928,49494.998949910376,48579.16453083588,49541.63330867708,49570.55324011223,49609.29163119367,49882.55408372677,49989.58003865242,49513.82205354742,51360.868434000266,48878.90189337142,49410.882221905165,53042.62962951247,49225.29963269269,48979.57865862358,51121.73907762242,48415.19141629474,50286.29416636014,52643.55250355855,49161.65207430812,48823.112364998546,49353.79699574264,51651.206145194476,51911.53741259303,50473.40412395893,51614.891163600965
13,47502.45958952158,48261.58100281221,44682.28743838257,41101.936500494114,43794.69232471989,44554.18294282572,44911.67046415408,45098.05019158183,47417.48460854692,47735.154296763205,45312.65472480734,47534.09095595476,46332.045583576204,45896.36610587493,47364.88598401424,46029.292043886715,49374.4390990769,43663.46283766835,45247.90216512215,45945.63440101736,46923.23556577142,48312.99096561133,46294.29562575548,44131.30131517952,47787.24925439246,47702.49575644751,43539.396762909775,46630.44993765721,44239.477776827414,45736.42998050441,45439.346366093174,48107.39882975526,47115.70129314469,45071.61349886596,48372.70440537883,44996.5725821182,47667.98576414812,46051.008626461145,46771.13636480409,48092.53680852821,48173.2333792552,49393.067980741995,47428.8038441023,48037.877731145316,47053.83441530061,47980.40410946625,48395.16859967236,47713.53223970657,45449.43115805569,48418.68936563609,48520.80392710856,47181.949990698646,46446.78326727345,50157.59827414917,48916.07412335267,48035.52799313511,46926.133308421726,47401.12826538718,50172.99383833399,48749.712210127196,47945.62713412639,49331.76446676768,47750.683453096666,50660.12553716228,50526.74489402571,48375.26347148512,48245.59570356297,45942.64743307253,47370.2530275605,47610.98544573136,49399.736639209565,48926.378662448005,47822.615714415275,49104.7378305327,50054.50126946913,50135.67490945107,47499.153567289846,49525.57683813445,48218.17369784915,50763.385287512356,50689.6600951186,48953.91649563672,49161.86748352928,49548.069295691166,47756.19593636934,50496.64609332229,49934.31585584763,51251.72212877302,49234.924115370784,49780.444836128096,48975.41156483432,49538.25069429801,49436.75674318275,51587.06578435343,50036.7948581502,50873.84935329117,50465.11029823723,49713.18795272157,50786.39355469244,51539.19299867724
14,42826.03309342197,46509.65351309771,43607.16393385186,44325.619403779965,46178.35629573287,44139.00140899975,45429.221572658964,44877.82471243764,45708.30231460963,41454.91190050963,42478.96804915952,46713.810576946285,47481.052195006574,44256.605695575774,45440.291968489495,46399.396575282924,47116.65700153228,42693.85224691736,44641.02505039902,45610.31779703217,47349.92989492137,50292.92905107913,45968.524170437784,44155.56615877395,47090.86041302751,48592.71762052008,46744.65238310734,45226.93726162378,48177.50578834791,47777.02311690518,45251.07652886486,47457.86131631729,48444.358341497325,48772.83506383834,46961.5366792356,46590.60348732822,48989.2578107015,45471.189324424944,47940.96381709722,45383.32514771869,48954.510160760765,47116.54715802165,49344.53622510005,48298.50585365249,45954.15834457996,49708.80039098016,49931.41770148801,49059.62357923468,46870.56200222334,47555.18715879466,48225.968740994416,47150.49610271163,50397.720602239046,48402.36974303281,44733.798920150366,48774.49588991642,47944.49984532068,48358.50323261181,48045.999595060624,49595.57077492421,50041.062849457885,49049.49954451002,48338.06374438676,48767.44979409783,48902.66377534608,47969.1830730119,49694.714378285484,49608.47464629444,50941.73358640273,50654.00110597467,48444.547974682995,50250.102062690654,48274.36248845543,50215.07435712975,48902.483388064364,48401.27139568003,49916.65634977955,46724.64282569711,47817.117555194294,49595.86484088661,49936.92237996586,49516.2700353772,48304.109600140226,49175.23428624914,50496.344211864205,50749.163697706106,50195.6031287508,51440.07772450096,50730.73035679257,49653.2787913808,50179.14343846859,49150.54534404933,50471.55091228948,51697.91422743855,51344.88032251461,52070.36630820912,50537.32459211366,52114.752235569154,50763.662824441235,52324.42657431291
15,44960.65785460418,46327.19315732827,47749.59415216422,44838.92374933332,45627.58300227488,47564.399767255905,45131.485386594795,43130.693097345364,49186.40612458606,44738.31378400255,45877.38912948113,47631.87800473358,44698.36485369088,44092.82820655066,46272.9181449082,42926.063810745756,45493.34327887914,46433.503014312926,45649.169623377,43639.899525785615,48791.7909957968,46439.329574990945,48623.17672175212,45980.24535956141,45062.52650168916,46938.49968973463,46238.34497822618,44805.47991530435,48968.45446055037,45801.54241512953,44007.593157766765,48895.1854334322,46178.36238825852,46088.264161076564,44428.57365812501,49700.970869533114,45282.7649533821,47327.97302782069,48630.47804490731,47973.209021340845,47338.557139744546,45056.10721438372,46397.11750563912,47870.688355120525,46564.62296868487,48010.127248907374,48729.92422551425,49169.73880990135,46237.02814843725,50945.153898713914,49062.91160297586,48088.61835827861,49597.627343598695,51330.158729757546,46389.31186770737,48040.49189809457,45323.600342102916,48701.48969184883,48980.198732147146,48526.27090260718,47815.221520020306,46144.392526807875,49219.39922070304,50604.39686662335,48158.819941803515,49471.466399031015,47118.22682389594,49605.10525463988,48656.30576933207,48287.70985792931,48357.637459918195,48848.58784013765,49801.696343429634,47933.147877429335,49037.19120199018,49499.08155732822,48387.126193398,51642.998388509186,48796.18674902399,49063.66976312982,48799.02722958435,51822.01972904691,50552.76066531097,49051.13866013922,51237.36725190942,50357.687446557364,50474.05196816202,49925.118452986164,49583.917346376365,50728.6348920935,49919.368901458874,52282.35926392002,49352.62251070513,52102.69510136154,50591.72278537905,51037.62876306825,51590.74629269275,50300.104435192894,51725.07428911997,48563.21053015694
16,43704.01884020051,43405.69357836797,42887.692317349705,44800.76187795095,45922.746913581046,46535.87920948818,45784.07579438616,44268.35649883636,46122.24051381923,45758.99996660737,47205.86569307853,46987.45906165024,45778.805572629426,44278.86236842576,44756.277315093,44994.44133805673,45448.074489944614,46471.367824791625,47261.19445657318,46068.3310965174,46238.2140507238,46503.32014531819,45507.88483232159,44921.72443859833,43677.761871526694,45421.87116108516,47315.5850117763,45543.65585541122,46329.4497300387,47474.18382641832,47613.416685445525,45239.86073049944,48444.047150042155,48691.025134033225,45376.10263711657,45900.43566892568,48935.96991517894,47027.484088586934,44074.26237946397,45340.46037043185,47066.05696263104,45824.86942944228,46959.14447073377,47651.7098162511,49713.82311231529,47323.27773470135,49269.93654728842,49809.78288909896,49864.96773093465,48355.41000982833,45388.786722301506,48706.738683766984,49543.02772988585,48105.260027683624,50556.54615718941,49451.11696324103,49127.528662627534,49847.088002545664,48939.44041675627,45425.75158106708,48010.17113360991,50187.98805817839,47759.09919163605,48543.92010720921,47605.98727821505,51096.318531774254,51017.79094890162,48007.9985582112,49295.2915762174,48383.78425307671,49957.996186024386,49891.48258311918,50293.40820021156,49801.422478455934,52793.85184477731,48396.04888094254,47708.84597659465,49234.26744589506,48016.740073934256,48173.30596850866,48774.34731034521,48928.217255131814,48963.00878945872,50572.07738758687,49566.31315487519,49967.10472460069,51122.61276434035,49499.438179538745,50068.78743462861,50756.374289249645,48548.278886663786,48195.28888371777,50909.28881987175,51106.01363145022,52648.5960062847,50905.610050432864,51578.30410145751,50699.3084514953,51209.60050447129,52500.53115757458
17,41176.81292737386,45801.355176438985,48926.43938571361,45681.787934052925,48153.43474121672,44199.04898612865,45307.69891927788,45482.45349838988,41654.46389322879,43538.3126412392,43731.401379477065,47064.17899932196,47202.00434233849,46332.84916879432,47226.984239588935,45636.00597701741,47958.34755020785,46044.76401317944,46185.59571397105,45719.323502842686,47319.68653047834,45594.98008599559,47895.623536850246,44592.79303370938,44716.25974252086,47596.28632094138,46437.30662204596,45930.7687985256,48072.51346534086,45824.60140320714,46512.41990252307,49003.07031207773,49262.09966125365,49358.59731540549,46639.98217499551,48944.89006223456,45784.26947183158,45915.048216694675,43884.185426485776,49781.69131001697,46183.2531864786,47304.25198466405,46254.449115083524,48585.61163779853,47140.779541662385,45912.391052397805,48398.17614929952,45880.3645416999,46767.17401093342,45115.81989624891,46114.43211570989,48329.48898135373,45544.04004639672,46259.70184784714,48269.626146153416,47626.644368412366,50965.47759672323,50805.26739081307,47410.522926195496,49279.77692992197,49576.37266226695,47952.83693743021,46908.54258517798,48803.08826675829,48668.230420377964,48412.51504760219,49530.78024179738,48166.55534680848,47759.76047407313,49309.74275613753,49691.553077413475,47944.54023143661,50426.72197258979,47412.33204040597,48833.156949569035,49256.954091342675,48900.430670210284,49045.100145760356,51768.44488979067,48867.376909736704,52467.24996895472,50374.03484753212,50066.77329631689,50528.19067248105,52712.83421286111,49130.82415656739,49071.33205829508,49510.998656186515,50365.4764802979,48683.85709753421,50476.47852587645,52162.510999472084,50721.659243086906,50356.98206188724,50112.52709094154,51598.90944456495,50052.40961027017,52574.11504224719,52696.99371004335,51231.07571879561
18,44979.272841462036,46906.42408082049,47071.94399790808,43753.014658576496,44313.77246216497,42982.911622176885,46077.64061963763,46581.750840063025,43153.15874672447,44763.340063543146,43303.481183285214,44138.70698925214,46658.99248365538,44554.295312101676,45345.28506748537,43201.83594350583,46279.08077124141,45957.45329492229,44898.066681763914,45843.93733983186,46503.87110966315,44961.53034220951,43971.31326293049,49266.44417321387,45452.82317618557,46362.974261957585,48156.34334324388,52122.44033704139,44773.67245623236,47448.673931391946,45737.55650973263,46060.80623456687,45852.5285258746,45311.517548299125,46999.044393945296,44936.26723040428,48576.20750704475,47322.92853970945,47917.48117270513,46689.781915459556,46896.804046011006,47895.28060404186,45894.619103133555,47101.61953938727,46463.207747236826,46488.57247254159,44872.46594628699,49687.014984952846,46972.90170024486,49545.54271714578,49468.3145172699,46372.34584674614,46706.89660234938,51587.329658544615,50564.84850579553,48292.3592660068,48726.18467676906,47645.91506531315,49065.41860595194,47669.500446662816,46086.68345933476,47051.03203558775,48783.65406400921,47430.05384733773,48796.83169425685,47640.03104626147,48061.17529299761,50076.64838006177,49413.68913205952,49170.484451368895,50265.21868381555,49857.91476989497,51020.608860887936,48901.675080702495,49000.53269087202,48090.57782030786,49130.28199224756,50727.91355039935,51145.44076974051,50826.75437880891,47923.80630073182,51061.16354437551,48030.89551242824,50969.243869158214,49709.75058155363,50873.20846491993,48855.446530628564,51454.54188391256,48868.358587228446,49731.56134591215,49474.598001826766,48808.710794678715,50666.84777725192,52360.35779429892,53218.40736170861,50848.54890366561,51853.649909608066,51091.89295543136,51392.92411645595,50692.06621398548
19,45351.13846576068,46023.18155885576,44090.50205885066,45044.44192291698,45139.37475982867,46752.99248707386,43502.92566406805,45334.746407478226,48787.40338593951,47545.521534897656,47911.93025325221,45708.20079496932,46270.05042586909,47473.457795515526,48458.36682515477,42662.33333584029,43793.239534396314,48184.933778974664,45637.81741783286,45058.44223081337,44182.66070589197,45379.654943879024,44089.54247985522,49720.68028237743,46419.05569959437,46424.011117651964,47495.29564965637,48132.37294495076,48158.796848008686,48407.04947139739,45854.7086133376,46426.571911262465,48099.93261942501,46208.91640754057,47052.99253649275,47712.10751758707,48338.181666675286,44640.545742955124,48342.6603392324,47025.79886183251,48440.40895439308,48593.74190030038,49825.77045031444,49513.19983679958,49551.86699432108,49735.286898476676,48190.511566897185,47892.66619523542,49099.29602251591,48961.33389481988,47614.46845723701,48631.900373589226,48104.932568328324,47086.48237824205,49962.05769780176,48405.09234862245,51038.635508423366,46370.9599081984,47806.52398607814,48617.00119666695,50063.25992247991,49194.49064284696,49141.432980926504,47434.72170913809,47469.42290398107,49329.33139228991,47363.07280741797,48427.18801253423,49713.20532831359,48029.81971705724,51110.474816808884,50716.12044592314,47563.64618372159,48364.72964789926,46908.154136508725,48670.375112787086,50456.05509825909,49211.38223016432,50229.96062939924,48140.989843555806,50704.49466703635,49318.65654847621,49982.53045283167,49933.206960664844,48773.12244198436,48966.98306527337,51197.51194419743,50675.3466316608,51383.382374886765,50715.64619093734,50594.93625963087,48836.213913357475,50315.222395242265,50610.22405779643,52543.5437753365,51400.81696763179,52242.52945940338,51427.43613601849,50292.754642167136,51105.41179453487
20,45425.20256327562,43378.66381292584,44436.30370473746,44817.04942029956,48074.153765311814,41652.27647211704,47468.337607068,43797.62524354022,43114.89352501916,47572.80965979336,46856.940942570276,47799.34846071469,47081.18692948616,49252.163563528055,46783.07744846471,45648.76945608602,46537.084248537736,48076.3749596723,44815.567649574354,45090.71463994136,45712.16773395369,42886.26222380487,46554.25878680141,43393.28009219912,46538.47564045705,47876.01631343695,45830.09620093267,49243.51648910868,44439.83194332294,48587.78535026467,47849.300231603294,44273.53740180711,51030.228972491466,46904.382071744054,45752.35715484676,45036.16473257762,46857.79163199212,47055.94691101712,47452.33288999709,46933.185556003555,48333.78423331683,46931.594996410946,44801.323615549874,47395.59668037248,44352.19795194407,48219.335513876205,46434.66392421551,48072.734062960175,49701.011338442644,46684.573737015766,49458.17508721024,47511.74303361032,50478.48279789311,47730.78367654175,47172.445546245784,49226.74331884721,47831.37447024343,47375.960168252815,47906.991705164866,48519.391139635416,50320.18961919809,46288.15132307913,48786.11184500537,49585.10895707541,49114.44341559607,50523.14000789085,48910.78560428977,48840.82207036644,49821.23794950062,49298.286201170224,48788.13043787969,49898.94205782549,48616.194864133664,48729.72293331137,48889.65522394907,51058.431879095166,46033.66064760373,50101.825384905904,49764.6601609457,47969.48256379391,50180.737211558015,50415.11802767536,50591.49834094659,47257.93732802877,51506.98539046732,49393.65835488436,50911.17200881536,51020.538087779394,49456.63624771404,51048.39516490593,50076.06118164969,48500.26644070439,51701.03615853889,49896.547989848135,49889.084968562805,50380.15953568683,51070.61950893994,50826.20322885122,51437.63659821864,49794.45957012421
21,43663.70453322468,44852.86584926659,48502.90220631308,44980.05959099379,47156.36168924566,45370.67709917006,44519.432196472604,44995.83910600735,45193.941709525876,46582.62767875981,47955.39622700963,46278.12410773341,47734.51316587242,44165.277865501586,45154.921088286836,44704.114874909064,46489.95983823536,45439.65332378054,47285.082987874135,44636.52145713145,46281.75315076838,47377.944093174265,43028.84889326836,49769.26192832835,46006.65065482638,43330.31601455171,46822.95894444128,46688.35302748554,46570.40565581221,48280.40574016309,47959.734138179505,47331.018096069536,47618.71971425888,46843.46232584287,49707.70150856396,44929.312566736524,47387.487011117955,47337.596657164184,48485.98362094244,46143.8839408131,44919.69450443649,47708.67769873409,47944.29051623729,49705.041592100475,45888.15980181154,49333.346784615074,51059.21499998899,47329.916684703996,46148.71515523652,47418.4316916094,48049.1460773118,48844.33470569106,47366.57305554829,50262.15564349726,46813.703151262176,46072.3666355087,49822.60194165575,45538.894859999324,48255.34999113169,52515.37282084775,48621.25445174118,47301.10453201164,48686.61162053027,48755.835395785114,49074.48871521804,49740.13009055057,47753.066597958714,51070.32238093352,49410.892639107034,50034.14938168939,48511.48675907222,50788.216952106966,49069.194513541406,49739.643007757804,48432.98345238302,48430.70372684126,50369.342855035626,49178.69915343854,48795.829359086136,49092.07135423136,50598.27087087263,49240.02336581071,49845.62449637105,50046.01386014863,48103.83842722569,48640.26711690417,50554.51324480964,49528.997644655006,51390.058244613756,51351.95734269675,51160.63832696716,52285.29316281013,50495.68967811415,51255.75092927185,50144.445137278904,53053.88576689829,52657.55120498613,50889.696277754214,51290.835966580475,52223.36783942833
22,44735.14889133461,43884.652042901136,46678.502950278926,45320.869572602875,45565.15990816225,43839.26331019287,42365.5177046748,45834.27151775977,47047.96473833847,45157.477494769344,48061.049239488486,44470.00891346024,43943.86337614853,45674.80963486711,45710.32999516996,47190.03888940314,44687.485751700195,48281.439910880275,49309.500484104414,46087.81714399394,48234.37989205584,44572.72744090299,48053.687799224404,48060.06095301126,47820.346243209446,46490.67502083732,41956.38650399731,45638.76962214078,45729.64494236622,45254.62044364648,47004.88022512643,46242.725193314734,45694.979451930354,45411.79977762827,45993.841245882635,48783.07004422611,46208.30855591224,46488.74122664463,46638.74286299649,47853.6360790518,48079.582598674315,43139.29324247416,48994.31903051915,49630.03374522226,46196.405514360325,46374.8942595961,47165.71047022154,46810.69751268533,48214.44573719992,45333.03999090178,46526.18224858087,50147.836258415555,46919.514103944144,49851.18576052962,48737.897274227085,45981.2853043686,49214.09162776395,48303.717367189165,47935.466170833664,48885.29426622038,49231.812918256524,49578.24314797445,50214.32473272602,49319.075892955254,47203.015443357224,48366.71352241568,52531.65800232234,49923.40905069703,51921.27893126207,50818.28178730632,49523.79392568911,49651.01846541396,49321.73559068653,47449.464451689586,49505.19266035812,50899.208817842635,48941.00533907709,50119.81496563466,50656.281140974395,48803.7699489862,49364.359957643464,48826.403232856115,49102.685966279045,48684.17023375665,49157.71704911732,51609.68325997111,49279.999146138376,50400.33612105215,49830.46457966238,51562.08836791236,51741.86843666537,51355.65595232303,50870.759963292956,50415.80680574278,49570.10634027979,52577.42552808109,50113.7577471749,51488.13588833622,51902.63536905157,50500.2475527852
23,46868.42254916873,46429.24243385838,48200.12950061963,44349.794900425375,42974.6277028582,44416.125550295845,45728.18072878719,45525.32088672648,44805.2739367379,42265.106184120916,46410.15881762672,49019.652281106406,46512.279366280716,46812.33397901424,46806.0297242352,46569.632187168,47511.18066033327,46680.87245116308,45579.25554056736,44856.224107046364,45809.236569939756,46778.19018974334,45827.600595536576,46894.02366255758,47149.20112058066,47825.51552978552,48581.58243612398,46757.62971418077,44675.86045992331,46227.37037246264,46885.47737567553,44091.75713077357,49035.01494245768,47213.5668687657,47629.168468525764,49144.674061137404,46253.789650154,48082.61288671814,47143.227942154765,47097.54716494972,46315.093358123406,49862.11852620108,47012.92721589283,48591.669317595464,45041.65632420596,49368.52950038671,49241.84329429217,47982.23530898387,47599.623909811926,48511.51515911898,51109.76682857833,45734.583684192614,49189.47877502263,47010.44385928198,48246.65228120762,48011.089178531074,47841.01946114592,48441.131061850596,47071.660966616146,49876.267399592005,46385.52904958721,49369.22186294681,48353.85870353302,47381.13763032721,49125.32762115356,47056.89853455792,49047.65658606356,47366.089015848665,49666.3518572241,48097.79912692438,48717.6312044265,49642.4082327465,48478.724490071625,49358.37424280117,47778.34864708156,50250.888174930245,51563.51046312601,52738.09642136762,49826.72888727248,50640.57235837756,47938.359126638636,51507.453783434124,50788.26521104239,49524.37261058129,51373.07828393588,49890.09881823403,49745.768298506395,50752.38342474956,49269.97883350302,51406.27666048116,49417.75545738092,49493.734583232595,49699.14741601863,51361.340944901756,50113.83662789652,49495.36152312287,50256.551272786804,50849.36715661761,49865.782590608134,49963.48700186909
24,48800.33340137925,43519.41165559392,44545.609355034765,44530.80713494672,44499.30405417455,46393.21140133973,47018.576786278485,44892.99427494666,43349.113262552615,47735.17457330402,45443.11401383355,48608.21375192385,41930.191118662544,46116.51147821891,49057.78998878687,45321.38784740743,45596.60785108875,46516.554086465316,45176.5159327337,45643.68900753843,45665.47496879331,45263.150272786654,48299.50381365423,47127.47262713827,46850.9937489634,47786.813189624154,46162.40118202125,45432.828609651406,45765.64122620174,46760.31515709102,45200.47666357593,46119.300699060834,46160.527007115226,50186.83434474352,42925.10015015913,46855.04835222014,49723.294494872665,47420.760230836284,48398.910264370075,47507.930764553304,46465.70902213148,44285.023014685765,47836.82806525148,46513.16039048451,46546.19709803524,47033.2268166836,50198.960004303975,51149.6709292153,48205.2835511751,47340.148639125626,46446.39839591413,48717.0491249752,50517.91712978343,47886.0816110426,45158.40518301396,49204.39790669351,49666.00083962946,46421.77967914178,48739.76774890436,49145.94317796592,48544.64720293425,47712.100461381575,50013.64359761798,48323.12485722025,47069.5610987716,46461.39297035696,50513.01942399917,49794.99679622167,49225.18085872841,48665.49610769315,48626.86245135151,48061.04344528408,48869.423534413225,47015.05240706041,48655.10400275671,49197.76986808014,50282.47302203544,49622.74755695596,50594.461578773335,51247.397674319676,50983.61276731434,50409.54229221174,49982.206704105796,49004.93374877977,50857.7601987022,51877.07382597909,50560.44736158346,52207.41604977545,48807.76162527225,49250.26840356694,51294.19784397102,50772.2338104824,51841.765854999496,50621.59525203357,49876.33838839745,50557.574812601946,49396.96577241617,49842.536442580604,51823.43393750122,51785.50867302265
25,45653.40771265094,41978.31268215868,44482.60211393461,43010.22747010264,47317.40107183175,44278.863286870466,43468.51308663584,45475.97940186235,44379.12715031597,48094.79635480455,44350.20198118399,43287.97862598479,42086.89169153729,45736.10148836531,44908.52902166795,43531.91324553049,47937.3262055929,47128.22459107297,46044.7343799209,48371.64603975684,47284.22497525715,44948.67732210216,44670.58107094811,47695.2736692069,47081.52591295745,46782.11845932355,45252.14282945346,47581.4457632544,45529.3805139445,46600.88717006365,49028.060150845566,45875.52135714884,44565.61015144762,45421.17921219484,48543.01522039488,47498.67735205734,46992.01695138565,46497.296036468215,48009.0083503804,46136.29389720505,47863.28933192906,46441.148782088174,46272.410326337194,46707.782856989,47141.09624158912,47659.35486456494,48113.23588657778,42785.36522116035,46807.749239436234,47439.29763673288,50055.295591339695,46647.63287788933,48367.5906628114,50182.842984045725,46553.93210625084,48845.50112695706,47358.279390133015,47807.69674852017,47493.01045375638,47650.95606785023,52051.12614919178,49748.70110127713,50119.724386693255,49421.99200657206,46922.0750638255,49416.93403078485,50287.51553740881,48044.28486879585,50262.05272785709,50007.81246428342,51397.52538548015,48820.6808249464,48106.37287484781,49013.30139086453,51103.12851350566,47500.96433324035,47312.04390349164,49765.00147349144,49244.448044246376,49796.23896322339,50862.546566719684,49321.358059128135,47994.52718435195,52167.7155673757,49057.41795665435,49063.59519890272,51335.90886245695,49884.74279603992,50269.94348129853,50872.34051687189,51518.427046689816,50190.78520451106,52040.438599638626,48597.64559893496,51415.31399372533,49971.472680522864,52090.65158449105,51009.2105366232,50327.66181938539,51596.55698371947
