Simulation,Iteration,S=0,S=1,S=2
2,81,0.2664066652943138,0.3110415126909195,0.4225518220147666
2,82,0.24290819403647573,0.31052938737973557,0.44656241858378865
2,83,0.2529643590957499,0.32386787961463376,0.42316776128961636
2,84,0.27101625502379306,0.3217082839001094,0.4072754610760975
2,85,0.26356864043107103,0.30234128550364087,0.43409007406528816
2,86,0.24587738907508844,0.3055457367862851,0.44857687413862635
2,87,0.2519120634309141,0.33392551920386415,0.4141624173652217
2,88,0.25983276442820724,0.31859545132379186,0.4215717842480008
2,89,0.26910867220503215,0.31451478969210545,0.41637653810286235
2,90,0.2548762212443791,0.30438359813533733,0.4407401806202836
2,91,0.26104250505560345,0.3088259747821306,0.43013152016226597
2,92,0.2661350018232652,0.30454137817416826,0.4293236200025666
2,93,0.2513263160212179,0.2817301885598112,0.4669434954189709
2,94,0.25614569011981897,0.2928312084852474,0.4510231013949337
2,95,0.23525127284615943,0.3067822568437767,0.4579664703100638
2,96,0.26065045526217256,0.31338704093413444,0.4259625038036929
2,97,0.2575732530584664,0.31785309652706023,0.4245736504144735
2,98,0.23236284258853301,0.3117709695707741,0.455866187840693
2,99,0.248124886028371,0.3086891173128327,0.44318599665879627
3,0,0.30773960530443123,0.41048347202452096,0.28177692267104787
3,1,0.28751311749283986,0.40468569228109197,0.3078011902260682
3,2,0.3222546555285697,0.37346409120965524,0.30428125326177524
3,3,0.3165036690777022,0.3936200249035265,0.28987630601877123
3,4,0.2988444618072607,0.3982979368624591,0.30285760133028006
3,5,0.2857867917227292,0.40205951596517986,0.31215369231209095
3,6,0.3093867912568395,0.3878236283725092,0.3027895803706513
3,7,0.311270157505926,0.38541684345123245,0.3033129990428414
3,8,0.2977715255780449,0.3752883210684514,0.32694015335350357
3,9,0.29030502207422015,0.38406969426581505,0.3256252836599648
3,10,0.2881780456125562,0.4195793606378494,0.2922425937495943
3,11,0.28462035204276226,0.3838712934470584,0.33150835451017946
3,12,0.30854662511915615,0.3851035062726819,0.3063498686081618
3,13,0.30271940452179974,0.3806254867463316,0.3166551087318686
3,14,0.2796919502595032,0.39714955052662715,0.32315849921386963
3,15,0.30012745314963096,0.3699919916205211,0.329880555229848
3,16,0.27630120057023144,0.38216968889887754,0.341529110530891
3,17,0.312467130363391,0.37907828660701565,0.3084545830295933
3,18,0.31597710114545474,0.35762153900879745,0.32640135984574775
3,19,0.28021952683296075,0.3855747280231989,0.3342057451438403
3,20,0.29515688672242024,0.3839536315750089,0.32088948170257087
3,21,0.275570238308452,0.38406665853219607,0.3403631031593518
3,22,0.28818908599990956,0.36327322885309943,0.34853768514699107
3,23,0.29683801357979966,0.38033072500171683,0.32283126141848345
3,24,0.2778346484232809,0.36863898009798546,0.3535263714787335
3,25,0.32405174353754895,0.3617100097599999,0.31423824670245104
3,26,0.2825705019762904,0.3947218777419449,0.32270762028176464
3,27,0.3046574788862949,0.3475245875997544,0.34781793351395074
3,28,0.25996401459079815,0.364319856813611,0.37571612859559084
3,29,0.2935322720464128,0.36517699798858727,0.341290729965
3,30,0.3100426907831575,0.3357703087980401,0.35418700041880247
3,31,0.27848363017975963,0.3503275239330483,0.37118884588719203
3,32,0.25452816991628296,0.38983439918602564,0.35563743089769145
3,33,0.28787838880080263,0.37377488895334826,0.3383467222458491
3,34,0.27819091655860906,0.3825226323414148,0.33928645109997596
3,35,0.2780049012797476,0.36774544519922436,0.3542496535210282
3,36,0.30064088682808976,0.35667739742808313,0.3426817157438271
3,37,0.26811642334485475,0.3573346031443818,0.3745489735107636
3,38,0.26817463306968425,0.3628904803997727,0.3689348865305431
3,39,0.28167187954930334,0.3438162520100375,0.37451186844065915
3,40,0.2877123650136446,0.3445981311219114,0.3676895038644439
3,41,0.28766203194001494,0.3615776732855276,0.35076029477445747
3,42,0.2730525864454257,0.37013661686402793,0.35681079669054644
3,43,0.26768830972827384,0.333185796474316,0.39912589379741026
3,44,0.2822540551505661,0.33915916940184704,0.37858677544758695
3,45,0.27044974723988374,0.35869716671609786,0.37085308604401834
3,46,0.26340194684647333,0.37601539561287434,0.3605826575406524
3,47,0.26110094222666014,0.35578436092614,0.3831146968471999
3,48,0.24054067505827556,0.3682412613934133,0.3912180635483112
3,49,0.2724220811953116,0.3343030850056337,0.39327483379905465
3,50,0.2635387601991341,0.3502137543614517,0.38624748543941406
3,51,0.2819107998059034,0.35679844748569,0.3612907527084066
3,52,0.28169920672861887,0.35564935899040795,0.3626514342809733
3,53,0.28008059566866134,0.3532843714153205,0.3666350329160181
3,54,0.27593829394557834,0.3498017496789751,0.3742599563754465
3,55,0.2749644965766687,0.3339886131451484,0.3910468902781829
3,56,0.25861754801432507,0.35307664747369577,0.38830580451197916
3,57,0.2530590661781624,0.34443520561832414,0.40250572820351355
3,58,0.2654373478307536,0.3273592705364381,0.4072033816328083
3,59,0.2585784119833245,0.35300452416334904,0.3884170638533265
3,60,0.26830190212540517,0.33271994728763266,0.3989781505869621
3,61,0.25726500032809635,0.33126342500056727,0.41147157467133627
3,62,0.26730283809828637,0.35210863138266396,0.38058853051904973
3,63,0.27935083601782107,0.34258335610027696,0.37806580788190197
3,64,0.2705992953279726,0.3473781385623292,0.3820225661096982
3,65,0.27780704826722585,0.3373621428759346,0.38483080885683957
3,66,0.27344847143639145,0.328733029391482,0.39781849917212647
3,67,0.2452570514439557,0.33353802629653856,0.4212049222595057
3,68,0.2786824852100792,0.324303033494837,0.3970144812950838
3,69,0.2802945952234278,0.31842359680146765,0.40128180797510465
3,70,0.2693450055643595,0.3248054618714067,0.4058495325642339
3,71,0.26597402238734197,0.32293377636004694,0.41109220125261114
3,72,0.25855108206757615,0.3256406633054726,0.4158082546269513
3,73,0.23805640318028778,0.3409981701023945,0.42094542671731777
3,74,0.24592020105953918,0.3371348977478037,0.416944901192657
3,75,0.26595291725181136,0.3202069571903401,0.41384012555784855
3,76,0.25222192085786954,0.34337404081593825,0.40440403832619226
3,77,0.25127292454791783,0.32619481782163745,0.42253225763044466
3,78,0.25821371768325796,0.3171611868387915,0.4246250954779504
3,79,0.25367058927567915,0.32357643454826707,0.42275297617605373
3,80,0.2554653686859945,0.32184669480654077,0.4226879365074647
3,81,0.26761956309958684,0.31740146036103206,0.41497897653938115
3,82,0.2705662157326616,0.3131392066156165,0.41629457765172195
3,83,0.2825318063546742,0.29226788686663413,0.42520030677869175
3,84,0.2689848308209551,0.3195067938806218,0.41150837529842316
3,85,0.25909719444244494,0.30792155026710477,0.43298125529045034
3,86,0.2475632649743346,0.29193716382957435,0.4604995711960909
3,87,0.25749281657606243,0.3167289466470896,0.4257782367768478
3,88,0.2595470886573275,0.2920064877782454,0.44844642356442693
3,89,0.24733307188302006,0.29278111149338576,0.4598858166235942
3,90,0.2548209913198411,0.31288367359720215,0.43229533508295676
3,91,0.24257006069745235,0.3019631811620546,0.45546675814049314
3,92,0.2572739720862121,0.2803940711195252,0.46233195679426264
3,93,0.2617948740794894,0.3159184373933685,0.422286688527142
3,94,0.25342504176416764,0.3068042412237718,0.4397707170120606
3,95,0.2528215071650908,0.3054912223960204,0.44168727043888883
3,96,0.24293174670405762,0.29051964032114475,0.4665486129747976
3,97,0.24365316073653343,0.31212724887466126,0.44421959038880526
3,98,0.2697575820800502,0.2914958120149959,0.438746605904954
3,99,0.23681044379570534,0.32499769124577643,0.43819186495851825
4,0,0.30331793037725313,0.40638445080777813,0.29029761881496874
4,1,0.297665671621716,0.39432227341732395,0.3080120549609601
4,2,0.30861724842871235,0.3761602222687133,0.3152225293025743
4,3,0.30937735197203753,0.39107330493760356,0.2995493430903589
4,4,0.2769359116814695,0.40061339386964423,0.3224506944488863
4,5,0.27216922470990046,0.4027011529142264,0.32512962237587306
4,6,0.3130007118418075,0.38125996276981533,0.3057393253883772
4,7,0.2874377134511113,0.3967504145643566,0.31581187198453214
4,8,0.31251204369239355,0.38544253759343733,0.3020454187141691
4,9,0.29329711308052975,0.3926836498111814,0.3140192371082888
4,10,0.27888239513103363,0.4103459643539731,0.3107716405149932
4,11,0.2845266525730252,0.3929387142772325,0.3225346331497423
4,12,0.2836939422304714,0.37490921705031915,0.34139684071920934
4,13,0.29038568973782664,0.38549621552292224,0.32411809473925113
4,14,0.28323673980201397,0.3873258678387945,0.32943739235919145
4,15,0.290580933489891,0.3747039911709458,0.33471507533916317
4,16,0.27589701475122824,0.3773149871096632,0.34678799813910843
4,17,0.29718201941728667,0.37821618899208886,0.3246017915906244
4,18,0.2842199794475524,0.39530543715568134,0.3204745833967663
4,19,0.28265521429278406,0.39851214157848985,0.318832644128726
4,20,0.28715250916669793,0.37389813896931007,0.33894935186399205
4,21,0.2781618294941012,0.41151584532254437,0.31032232518335445
4,22,0.2967858833998067,0.37396713633238404,0.3292469802678092
4,23,0.3068331387399915,0.3738811424275841,0.31928571883242446
4,24,0.3002482741832107,0.3571486581297306,0.3426030676870587
4,25,0.28618567647180915,0.3681455960596962,0.34566872746849464
4,26,0.2695741454860142,0.37479644501320697,0.3556294095007787
4,27,0.284459171165715,0.3614126287215155,0.3541282001127696
4,28,0.27155269051516223,0.3799617968083127,0.34848551267652506
4,29,0.2669385053961461,0.3795046223698523,0.3535568722340016
4,30,0.2688215143707629,0.3814763157515344,0.34970216987770264
4,31,0.29422130798999685,0.3639926822853745,0.34178600972462864
4,32,0.28693995778787046,0.3693888731276985,0.34367116908443085
4,33,0.29428901174839517,0.38632948619691476,0.31938150205468996
4,34,0.2971806777187315,0.36254888371805816,0.3402704385632104
4,35,0.28890373647627604,0.36880052745321046,0.3422957360705135
4,36,0.2683398722830495,0.3783856397198376,0.353274487997113
4,37,0.2861587286674412,0.3619219118550603,0.3519193594774985
4,38,0.2737459894138841,0.3560815095035643,0.3701725010825517
4,39,0.26851662904900064,0.36813093484698445,0.3633524361040149
4,40,0.27906515333734305,0.3699928796888992,0.3509419669737577
4,41,0.2865215190453556,0.36292483552631954,0.3505536454283249
4,42,0.2823361606503824,0.35579917454581644,0.36186466480380103
4,43,0.29716519371923283,0.34724876743963595,0.35558603884113105
4,44,0.2779376507683644,0.3461725659838523,0.37588978324778327
4,45,0.2713691750402153,0.3644961133222838,0.3641347116375009
4,46,0.2855066663627661,0.3298998458210586,0.3845934878161753
4,47,0.28058471769722304,0.3300023938246761,0.38941288847810074
4,48,0.26510110637833156,0.3662275573475562,0.3686713362741122
4,49,0.306677938148132,0.33156675385563256,0.36175530799623556
4,50,0.2725405896196957,0.3606977470091253,0.36676166337117894
4,51,0.2704026285437583,0.3409488841369077,0.3886484873193339
4,52,0.27274102218335694,0.33897280076389064,0.3882861770527524
4,53,0.28407683728754457,0.3312719964098858,0.3846511663025696
4,54,0.27190176242957587,0.3403942725925593,0.38770396497786475
4,55,0.28455251098012696,0.339908186738482,0.37553930228139104
4,56,0.26879556864029375,0.349840660249493,0.3813637711102132
4,57,0.27431394429499106,0.34180075824806166,0.38388529745694727
4,58,0.2807563239526715,0.334064484365153,0.38517919168217557
4,59,0.26943304004862434,0.33796695940199795,0.3926000005493778
4,60,0.25639611976235893,0.3456314690456617,0.39797241119197935
4,61,0.270110270616197,0.34951068292628046,0.3803790464575227
4,62,0.2505478702608362,0.3707305366130041,0.37872159312615983
4,63,0.2750090571704151,0.3112102977251405,0.4137806451044444
4,64,0.26032343675904046,0.35085012305015284,0.3888264401908068
4,65,0.29119509621468037,0.34489826813228014,0.36390663565303955
4,66,0.2588047584208432,0.34457122510698945,0.3966240164721673
4,67,0.2835566726185222,0.3249666503982435,0.3914766769832343
4,68,0.2602609859790901,0.30752763892635826,0.43221137509455165
4,69,0.27601514924867754,0.3340642353212847,0.38992061543003764
4,70,0.2954553243865889,0.315075614395317,0.38946906121809416
4,71,0.2555906251291495,0.31671478077287646,0.4276945940979741
4,72,0.2749743543137563,0.3154790183113999,0.4095466273748438
4,73,0.2930643631516277,0.322830071565906,0.3841055652824662
4,74,0.2608256171300008,0.32386818957851177,0.41530619329148755
4,75,0.2638245232548459,0.33697118656176456,0.3992042901833895
4,76,0.273442413105722,0.33326694963079706,0.39329063726348107
4,77,0.2565470793891288,0.3096555973413137,0.43379732326955756
4,78,0.23929858717714617,0.32601447991448645,0.43468693290836735
4,79,0.27561091027844636,0.3108674382066132,0.41352165151494036
4,80,0.23744716037655172,0.3269070885829491,0.4356457510404991
4,81,0.25621407325213663,0.30772659662638835,0.43605933012147496
4,82,0.2664217027937895,0.3110328452284756,0.42254545197773485
4,83,0.25287452276899486,0.33247493072636203,0.4146505465046431
4,84,0.251486432236412,0.3081916417888476,0.44032192597474035
4,85,0.2637175091995067,0.32529082597435244,0.41099166482614075
4,86,0.2472351618394102,0.31927156916390675,0.43349326899668306
4,87,0.240689337766962,0.3196715329902939,0.4396391292427442
4,88,0.26537183672494596,0.29188763763820763,0.44274052563684635
4,89,0.25714595751556385,0.28841993108424946,0.4544341114001867
4,90,0.2380775892355199,0.3141386630430163,0.4477837477214638
4,91,0.26391726981905156,0.3203183048189145,0.41576442536203395
4,92,0.26676381186940623,0.3041383528251203,0.42909783530547346
4,93,0.24418863896214857,0.32650524336825276,0.4293061176695987
4,94,0.23997606305665733,0.30565671290071983,0.45436722404262275
4,95,0.2641862760629219,0.29614362248905945,0.43967010144801855
4,96,0.2653387999854611,0.2989505362418356,0.43571066377270345
4,97,0.24078074457350646,0.3309445900597355,0.428274665366758
4,98,0.26486214824339516,0.28729261831132247,0.4478452334452824
4,99,0.2536396622145675,0.30216014830439575,0.44420018948103684
5,0,0.31604503989901217,0.39128344804209053,0.29267151205889724
5,1,0.3008127713818453,0.39431250078665625,0.3048747278314985
5,2,0.29046865980580605,0.3891997906427988,0.3203315495513951
5,3,0.32030418966503543,0.3697001689968453,0.3099956413381193
5,4,0.2965758813790472,0.385305723189007,0.3181183954319457
5,5,0.29150112718889176,0.39709782668478477,0.3114010461263235
5,6,0.32087396291708237,0.38718159191437196,0.2919444451685457
5,7,0.29767841683803753,0.3804606259619373,0.32186095720002517
5,8,0.2999881671840985,0.4046355531931871,0.2953762796227144
5,9,0.2890059904583758,0.3791307410750494,0.3318632684665748
5,10,0.30292560224414855,0.3759005484024203,0.32117384935343113
5,11,0.30508482725157116,0.3715953680911816,0.3233198046572472
5,12,0.3068836734538662,0.3505870837467299,0.3425292427994039
5,13,0.32080446444380234,0.38694132417516175,0.2922542113810359
5,14,0.2781889146088815,0.3916399081262817,0.3301711772648369
5,15,0.30364146876820425,0.3935077921315692,0.3028507391002264
5,16,0.28317412940846914,0.40766645830909687,0.309159412282434
5,17,0.28161509495896825,0.38873743272327677,0.32964747231775504
5,18,0.2929650160997014,0.3861692858429065,0.3208656980573921
5,19,0.28995064260684966,0.39245433551016207,0.31759502188298816
5,20,0.28611691026573677,0.3879313510792195,0.3259517386550437
5,21,0.2881616857460969,0.36169301671837356,0.3501452975355295
5,22,0.29697765980174784,0.38600983460401933,0.3170125055942327
5,23,0.2901002373005611,0.3698101241963164,0.34008963850312235
5,24,0.29603449543324234,0.36824907367752174,0.3357164308892359
5,25,0.29114389920949163,0.37024795610108696,0.33860814468942135
5,26,0.30404445228884847,0.3737668409536774,0.322188706757474
5,27,0.2928254450697834,0.3786398115501908,0.32853474338002575
5,28,0.28672776974966296,0.3789842727026821,0.33428795754765495
5,29,0.29097459072906073,0.38841000126141517,0.320615408009524
5,30,0.2666192591277088,0.38216244211574923,0.351218298756542
5,31,0.27062881878802986,0.36500578293496794,0.36436539827700215
5,32,0.3042823533488778,0.3495023055645937,0.3462153410865285
5,33,0.2779319154608164,0.3671509620449348,0.3549171224942489
5,34,0.2730338191021779,0.38796192328638784,0.33900425761143427
5,35,0.27685316988352365,0.3443183016815049,0.37882852843497145
5,36,0.2785003086439953,0.3621497507201134,0.3593499406358914
5,37,0.30171329905874034,0.36028271777586396,0.33800398316539576
5,38,0.294625866715423,0.3545602125519237,0.3508139207326533
5,39,0.2823074769077228,0.34741528441484654,0.3702772386774306
5,40,0.3150018139819226,0.36321941191436613,0.3217787741037112
5,41,0.26720879955305493,0.36510281948647966,0.36768838096046524
5,42,0.2776726946482319,0.3521013256432797,0.3702259797084884
5,43,0.24299757341215442,0.3760419770032983,0.38096044958454733
5,44,0.2780166949250459,0.352265896680833,0.36971740839412104
5,45,0.2905408489820848,0.36654232052169683,0.34291683049621846
5,46,0.29106010010607153,0.3427647463649264,0.36617515352900204
5,47,0.266047095444463,0.3608410203253023,0.3731118842302348
5,48,0.2805806045445829,0.34899701019962315,0.370422385255794
5,49,0.279324185529831,0.3457325487218881,0.374943265748281
5,50,0.28251952425745835,0.3195826425120822,0.3978978332304594
5,51,0.24658391859641196,0.33617270124999743,0.4172433801535905
